Date,v.speed,u.speed
11/30/1951,-2.689997952,-2.909997948
12/1/1951,-6.319997871,-6.489997867
12/2/1951,-10.58999778,0.400001979
12/3/1951,-0.069998011,8.100001806
12/4/1951,0.430001978,11.17000174
12/5/1951,-3.219997941,1.700001949
12/6/1951,-6.939997857,-6.859997859
12/7/1951,-5.269997895,-10.35999778
12/8/1951,-10.25999778,-15.21999767
12/9/1951,-7.839997837,-4.039997922
12/10/1951,-4.869997904,8.090001807
12/11/1951,-0.139998009,8.150001805
12/12/1951,6.670001838,-5.289997894
12/13/1951,-7.589997843,-0.019998012
12/14/1951,-8.489997823,2.840001924
12/15/1951,2.57000193,-6.059997877
12/16/1951,2.770001926,-7.369997848
12/17/1951,12.07000172,-5.059997899
12/18/1951,13.79000168,3.090001918
12/19/1951,6.420001844,9.670001771
12/20/1951,8.570001796,5.310001869
12/21/1951,9.070001785,5.290001869
12/22/1951,4.770001881,10.69000175
12/23/1951,6.970001832,9.540001774
12/24/1951,-4.439997913,5.290001869
12/25/1951,2.970001921,1.500001954
12/26/1951,8.84000179,1.940001944
12/27/1951,7.600001818,4.400001889
12/28/1951,6.750001837,2.540001931
12/29/1951,9.520001775,3.620001907
12/30/1951,9.840001768,4.040001897
12/31/1951,4.120001895,5.70000186
1/1/1952,6.570001841,10.52000175
1/2/1952,15.04000165,5.650001861
1/3/1952,1.870001946,16.02000163
1/4/1952,-5.309997894,10.27000176
1/5/1952,10.42000175,7.94000181
1/6/1952,-2.989997946,11.94000172
1/7/1952,3.790001903,4.690001883
1/8/1952,-10.78999777,1.900001945
1/9/1952,4.620001884,3.700001905
1/10/1952,3.870001901,2.370001934
1/11/1952,7.320001824,4.020001898
1/12/1952,-12.46999773,9.850001767
1/13/1952,2.450001933,-5.609997887
1/14/1952,11.54000173,-6.969997857
1/15/1952,6.850001834,0.900001967
1/16/1952,-4.839997904,9.170001782
1/17/1952,3.8900019,1.100001963
1/18/1952,-1.219997985,6.070001852
1/19/1952,3.00000192,1.630001951
1/20/1952,9.790001769,-8.339997826
1/21/1952,9.940001765,-14.28999769
1/22/1952,4.470001888,-14.61999769
1/23/1952,0.850001968,-9.319997804
1/24/1952,-3.69999793,-8.119997831
1/25/1952,-9.03999781,-6.639997864
1/26/1952,-1.219997985,-4.109997921
1/27/1952,1.900001945,-2.33999796
1/28/1952,2.050001942,-1.759997973
1/29/1952,2.890001923,-3.719997929
1/30/1952,-2.769997951,-0.219998008
1/31/1952,-5.839997882,5.320001869
2/1/1952,-2.839997949,3.590001907
2/2/1952,-4.13999792,-1.769997973
2/3/1952,0.720001971,-1.989997968
2/4/1952,1.270001959,-4.669997908
2/5/1952,-2.80999795,0.820001969
2/6/1952,-0.299998006,-7.219997851
2/7/1952,-7.919997836,-4.15999792
2/8/1952,-13.36999771,8.790001791
2/9/1952,-6.609997865,7.590001818
2/10/1952,-8.459997823,5.620001862
2/11/1952,-8.489997823,0.80000197
2/12/1952,-8.639997819,1.450001955
2/13/1952,-11.81999775,4.120001895
2/14/1952,-5.509997889,2.150001939
2/15/1952,6.420001844,-3.099997943
2/16/1952,9.320001779,-6.089997876
2/17/1952,4.290001892,3.790001903
2/18/1952,6.400001844,-4.869997904
2/19/1952,12.30000171,7.570001818
2/20/1952,4.970001876,14.67000166
2/21/1952,2.520001931,10.75000175
2/22/1952,1.520001953,4.650001884
2/23/1952,-7.839997837,3.220001915
2/24/1952,-7.509997845,7.290001824
2/25/1952,1.950001944,-7.909997836
2/26/1952,4.500001887,-4.919997903
2/27/1952,7.120001828,0.180001983
2/28/1952,10.67000175,-0.819997994
2/29/1952,11.34000173,-2.219997963
3/1/1952,4.840001879,-0.789997995
3/2/1952,5.24000187,-4.219997918
3/3/1952,2.060001941,5.090001874
3/4/1952,-1.88999797,2.920001922
3/5/1952,1.67000195,-5.0399979
3/6/1952,7.670001816,-1.799997972
3/7/1952,6.650001839,-1.609997977
3/8/1952,7.440001821,0.950001966
3/9/1952,4.020001898,0.370001979
3/10/1952,6.410001844,0.520001976
3/11/1952,1.970001943,15.92000163
3/12/1952,2.56000193,6.220001848
3/13/1952,-0.769997995,3.420001911
3/14/1952,8.690001793,8.150001805
3/15/1952,7.820001813,3.02000192
3/16/1952,0.990001965,4.650001884
3/17/1952,-6.939997857,5.320001869
3/18/1952,-7.73999784,7.000001831
3/19/1952,-5.819997882,-1.169997986
3/20/1952,-9.819997793,-3.039997945
3/21/1952,-4.989997901,-0.939997992
3/22/1952,-1.90999797,4.500001887
3/23/1952,2.650001928,1.550001953
3/24/1952,5.090001874,-0.019998012
3/25/1952,4.070001896,0.050001986
3/26/1952,-7.339997848,6.620001839
3/27/1952,-7.859997837,1.820001947
3/28/1952,-7.209997851,-2.989997946
3/29/1952,-6.489997867,-1.489997979
3/30/1952,-6.83999786,3.850001901
3/31/1952,-8.439997824,5.970001854
4/1/1952,-8.719997818,-0.489998002
4/2/1952,-7.689997841,0.970001966
4/3/1952,-2.539997956,3.250001915
4/4/1952,4.320001891,-3.23999794
4/5/1952,7.890001811,-5.089997899
4/6/1952,4.440001888,-2.409997959
4/7/1952,4.840001879,-2.109997965
4/8/1952,4.150001895,-2.189997964
4/9/1952,3.570001908,5.820001857
4/10/1952,-2.469997957,0.32000198
4/11/1952,1.020001965,-0.339998005
4/12/1952,4.720001882,2.170001939
4/13/1952,2.320001936,1.140001962
4/14/1952,-1.109997988,-0.959997991
4/15/1952,-3.439997936,0.34000198
4/16/1952,-6.83999786,3.990001898
4/17/1952,-1.969997969,6.090001851
4/18/1952,-2.519997956,-0.039998012
4/19/1952,-11.10999776,3.02000192
4/20/1952,-10.26999778,7.120001828
4/21/1952,-5.609997887,5.570001863
4/22/1952,-5.869997881,4.240001893
4/23/1952,-0.699997997,-1.01999799
4/24/1952,-6.319997871,-5.009997901
4/25/1952,-5.409997892,7.220001826
4/26/1952,-5.459997891,9.090001784
4/27/1952,2.240001937,3.02000192
4/28/1952,0.370001979,0.620001974
4/29/1952,-5.009997901,0.170001984
4/30/1952,2.000001943,4.460001888
5/1/1952,4.640001884,6.440001843
5/2/1952,-0.389998004,1.920001945
5/3/1952,2.720001927,2.520001931
5/4/1952,3.8900019,2.700001927
5/5/1952,-1.44999798,0.940001966
5/6/1952,-6.589997865,2.700001927
5/7/1952,-4.56999791,1.860001946
5/8/1952,0.470001977,3.760001903
5/9/1952,0.740001971,-0.939997992
5/10/1952,2.900001923,-3.159997942
5/11/1952,-0.059998011,2.640001928
5/12/1952,-4.109997921,4.690001883
5/13/1952,-0.759997996,6.14000185
5/14/1952,3.520001909,-2.409997959
5/15/1952,6.940001832,-5.0199979
5/16/1952,8.900001789,-4.009997923
5/17/1952,4.590001885,-0.419998003
5/18/1952,4.090001896,-1.289997984
5/19/1952,3.790001903,4.82000188
5/20/1952,2.070001941,4.040001897
5/21/1952,2.950001922,4.070001896
5/22/1952,3.290001914,-2.009997968
5/23/1952,-4.089997921,0.170001984
5/24/1952,-8.539997822,-1.289997984
5/25/1952,-7.73999784,-0.929997992
5/26/1952,-5.319997894,-1.569997977
5/27/1952,9.470001776,-6.109997876
5/28/1952,3.47000191,-1.88999797
5/29/1952,0.720001971,2.890001923
5/30/1952,-0.039998012,-15.93999766
5/31/1952,-7.189997852,-7.109997854
6/1/1952,-4.239997918,2.020001942
6/2/1952,-4.039997922,3.150001917
6/3/1952,-3.219997941,5.540001864
6/4/1952,0.820001969,7.320001824
6/5/1952,0.100001985,-0.369998004
6/6/1952,-3.789997928,-14.26999769
6/7/1952,1.470001955,-1.289997984
6/8/1952,3.740001904,9.320001779
6/9/1952,10.22000176,-8.939997813
6/10/1952,11.37000173,0.270001981
6/11/1952,6.720001837,1.790001947
6/12/1952,4.320001891,1.520001953
6/13/1952,1.170001961,1.990001943
6/14/1952,-0.369998004,-5.959997879
6/15/1952,-0.659997998,-5.93999788
6/16/1952,1.200001961,-1.089997988
6/17/1952,2.990001921,-1.989997968
6/18/1952,5.370001867,-4.689997908
6/19/1952,1.790001947,-5.059997899
6/20/1952,4.80000188,-8.389997825
6/21/1952,2.420001933,-0.919997992
6/22/1952,5.27000187,-8.339997826
6/23/1952,5.420001866,-3.289997939
6/24/1952,6.470001843,-3.189997941
6/25/1952,1.970001943,-3.25999794
6/26/1952,1.020001965,-1.249997985
6/27/1952,9.670001771,-0.519998001
6/28/1952,5.790001858,6.940001832
6/29/1952,3.47000191,-2.039997967
6/30/1952,0.370001979,4.040001897
7/1/1952,-3.609997932,4.050001897
7/2/1952,-2.069997966,6.270001847
7/3/1952,3.720001904,-2.139997965
7/4/1952,4.120001895,-14.1399977
7/5/1952,-4.539997911,-10.01999779
7/6/1952,-6.589997865,1.400001956
7/7/1952,-2.059997967,3.220001915
7/8/1952,0.480001977,-0.019998012
7/9/1952,2.950001922,-4.56999791
7/10/1952,-3.289997939,-2.039997967
7/11/1952,2.350001935,-2.859997949
7/12/1952,0.470001977,-2.919997947
7/13/1952,-2.769997951,5.760001859
7/14/1952,3.600001907,3.47000191
7/15/1952,4.640001884,0.130001985
7/16/1952,3.290001914,3.9200019
7/17/1952,3.070001919,-0.389998004
7/18/1952,-2.889997948,-3.309997939
7/19/1952,0.220001983,-6.189997874
7/20/1952,-0.239998007,-5.259997895
7/21/1952,7.170001827,-3.139997942
7/22/1952,6.240001848,-2.039997967
7/23/1952,6.900001833,-1.269997984
7/24/1952,9.350001778,-0.009998012
7/25/1952,8.440001799,0.220001983
7/26/1952,7.120001828,2.190001938
7/27/1952,5.420001866,1.320001958
7/28/1952,2.710001927,5.360001868
7/29/1952,1.520001953,6.17000185
7/30/1952,1.350001957,3.590001907
7/31/1952,-3.859997926,2.400001934
8/1/1952,-0.939997992,1.990001943
8/2/1952,11.19000174,1.450001955
8/3/1952,12.42000171,-0.189998008
8/4/1952,10.62000175,-6.109997876
8/5/1952,6.720001837,0.040001987
8/6/1952,4.540001886,-2.829997949
8/7/1952,7.270001825,-2.319997961
8/8/1952,8.620001795,-4.989997901
8/9/1952,4.070001896,-2.889997948
8/10/1952,8.270001803,2.970001921
8/11/1952,3.850001901,-0.049998011
8/12/1952,3.9200019,-1.419997981
8/13/1952,6.020001853,-1.389997981
8/14/1952,4.690001883,0.650001973
8/15/1952,-4.069997922,6.840001835
8/16/1952,-3.959997924,8.200001804
8/17/1952,-0.819997994,10.44000175
8/18/1952,-2.039997967,9.440001776
8/19/1952,-0.039998012,8.620001795
8/20/1952,-7.139997853,8.240001803
8/21/1952,-0.239998007,1.790001947
8/22/1952,-2.36999796,1.820001947
8/23/1952,3.040001919,1.99E-06
8/24/1952,3.070001919,2.770001926
8/25/1952,-0.689997997,-1.659997975
8/26/1952,5.840001857,-1.989997968
8/27/1952,3.260001915,3.8900019
8/28/1952,5.540001864,-0.489998002
8/29/1952,5.350001868,-0.189998008
8/30/1952,-1.269997984,0.140001984
8/31/1952,-1.859997971,6.240001848
9/1/1952,2.250001937,8.240001803
9/2/1952,2.220001938,6.470001843
9/3/1952,-2.119997965,1.840001946
9/4/1952,-2.939997947,1.400001956
9/5/1952,0.840001969,-5.959997879
9/6/1952,1.940001944,-8.139997831
9/7/1952,4.620001884,-3.089997943
9/8/1952,9.020001786,1.470001955
9/9/1952,3.640001906,10.15000176
9/10/1952,-3.339997938,9.690001771
9/11/1952,-7.189997852,5.440001866
9/12/1952,-6.309997872,2.870001923
9/13/1952,-6.989997856,5.290001869
9/14/1952,-3.719997929,1.850001946
9/15/1952,-3.969997924,-3.339997938
9/16/1952,-5.789997883,-0.639997998
9/17/1952,-2.969997946,4.320001891
9/18/1952,-1.689997975,3.560001908
9/19/1952,-3.859997926,2.050001942
9/20/1952,-4.15999792,-0.839997994
9/21/1952,-2.889997948,-4.989997901
9/22/1952,-5.109997898,-1.739997974
9/23/1952,-10.43999778,1.450001955
9/24/1952,-11.88999775,1.500001954
9/25/1952,-11.43999776,4.090001896
9/26/1952,-5.059997899,7.47000182
9/27/1952,-1.769997973,4.140001895
9/28/1952,-4.239997918,0.540001975
9/29/1952,-6.35999787,4.070001896
9/30/1952,-2.039997967,5.090001874
10/1/1952,3.720001904,-1.369997982
10/2/1952,3.990001898,-11.23999776
10/3/1952,4.540001886,-5.889997881
10/4/1952,0.850001968,-3.989997923
10/5/1952,-2.439997958,2.390001934
10/6/1952,-0.589997999,8.3700018
10/7/1952,-1.339997983,4.750001881
10/8/1952,-1.359997982,-6.139997875
10/9/1952,-7.369997848,-9.119997809
10/10/1952,-6.959997857,1.590001952
10/11/1952,-8.659997819,0.820001969
10/12/1952,-9.209997807,-1.189997986
10/13/1952,-8.339997826,-0.439998003
10/14/1952,7.070001829,3.370001912
10/15/1952,0.470001977,9.27000178
10/16/1952,-4.319997916,7.770001814
10/17/1952,-2.109997965,1.620001951
10/18/1952,7.350001823,-1.369997982
10/19/1952,1.300001958,-3.139997942
10/20/1952,-7.439997846,-1.939997969
10/21/1952,-5.48999789,6.470001843
10/22/1952,5.520001864,-5.139997898
10/23/1952,-6.089997876,-6.639997864
10/24/1952,8.170001805,-0.689997997
10/25/1952,4.590001885,8.290001802
10/26/1952,5.290001869,5.420001866
10/27/1952,12.6500017,-7.689997841
10/28/1952,6.350001846,-0.519998001
10/29/1952,-3.619997932,13.62000168
10/30/1952,-0.969997991,7.200001827
10/31/1952,-5.089997899,-9.309997804
11/1/1952,-13.30999772,5.140001873
11/2/1952,-6.319997871,6.520001842
11/3/1952,5.440001866,-8.009997834
11/4/1952,9.470001776,0.33000198
11/5/1952,3.690001905,-4.639997909
11/6/1952,-1.989997968,4.640001884
11/7/1952,-4.889997903,2.820001924
11/8/1952,-2.839997949,-7.369997848
11/9/1952,-6.039997878,2.070001941
11/10/1952,-1.00999799,11.30000173
11/11/1952,3.570001908,11.22000174
11/12/1952,-0.089998011,8.84000179
11/13/1952,5.470001865,2.900001923
11/14/1952,6.14000185,-0.219998008
11/15/1952,11.02000174,14.32000167
11/16/1952,2.890001923,12.15000172
11/17/1952,1.770001948,2.57000193
11/18/1952,1.320001958,4.140001895
11/19/1952,8.270001803,-4.859997904
11/20/1952,5.27000187,-0.639997998
11/21/1952,10.47000175,-2.269997962
11/22/1952,9.840001768,-2.039997967
11/23/1952,3.520001909,2.300001936
11/24/1952,5.27000187,-0.509998001
11/25/1952,7.95000181,-2.889997948
11/26/1952,8.940001788,-11.48999776
11/27/1952,2.490001932,9.220001781
11/28/1952,3.100001918,0.890001968
11/29/1952,-4.169997919,-8.539997822
11/30/1952,-7.389997847,-0.569998
12/1/1952,-0.039998012,-0.049998011
12/2/1952,-12.75999773,0.450001977
12/3/1952,-11.21999776,8.720001793
12/4/1952,5.090001874,0.720001971
12/5/1952,6.270001847,12.10000172
12/6/1952,-1.319997983,-2.159997964
12/7/1952,-6.36999787,6.020001853
12/8/1952,-9.05999781,7.320001824
12/9/1952,-4.639997909,3.740001904
12/10/1952,-5.889997881,-0.509998001
12/11/1952,-11.23999776,-0.419998003
12/12/1952,-7.039997855,3.420001911
12/13/1952,-8.519997822,4.140001895
12/14/1952,-10.23999778,6.470001843
12/15/1952,-6.589997865,2.950001922
12/16/1952,-3.109997943,-1.759997973
12/17/1952,-8.539997822,3.540001908
12/18/1952,-6.269997872,4.070001896
12/19/1952,-6.259997873,-1.739997974
12/20/1952,-3.019997945,1.970001943
12/21/1952,-1.689997975,5.040001875
12/22/1952,-0.919997992,-2.739997951
12/23/1952,-7.469997846,1.920001945
12/24/1952,-2.989997946,8.650001794
12/25/1952,3.370001912,-7.939997835
12/26/1952,4.050001897,4.490001887
12/27/1952,5.920001855,2.650001928
12/28/1952,1.570001952,-1.959997969
12/29/1952,2.220001938,1.120001962
12/30/1952,0.230001982,0.900001967
12/31/1952,-3.349997938,-3.669997931
1/1/1953,-2.089997966,1.090001963
1/2/1953,4.610001884,-5.589997888
1/3/1953,2.390001934,-8.959997812
1/4/1953,-1.769997973,-18.83999759
1/5/1953,11.12000174,-6.319997871
1/6/1953,5.840001857,-8.009997834
1/7/1953,-7.329997849,-0.889997993
1/8/1953,-9.719997795,-1.109997988
1/9/1953,-3.219997941,-5.219997896
1/10/1953,1.940001944,-8.319997827
1/11/1953,1.970001943,-6.939997857
1/12/1953,-5.389997892,-4.539997911
1/13/1953,-7.539997844,-6.039997878
1/14/1953,-7.219997851,-8.889997814
1/15/1953,-3.139997942,-3.059997944
1/16/1953,-1.359997982,-12.43999773
1/17/1953,4.640001884,-9.369997803
1/18/1953,-0.269998007,-3.319997938
1/19/1953,2.670001928,0.620001974
1/20/1953,0.940001966,-2.209997963
1/21/1953,-11.53999775,-0.819997994
1/22/1953,-10.68999777,-1.339997983
1/23/1953,-2.939997947,-2.889997948
1/24/1953,6.640001839,-1.219997985
1/25/1953,1.22000196,-2.80999795
1/26/1953,-5.259997895,-10.00999779
1/27/1953,-10.06999779,-7.449997846
1/28/1953,-7.28999785,-4.869997904
1/29/1953,-4.56999791,-2.659997953
1/30/1953,-7.039997855,-3.739997929
1/31/1953,-5.889997881,-2.409997959
2/1/1953,-11.08999776,-4.509997912
2/2/1953,-15.23999767,-0.269998007
2/3/1953,-10.53999778,0.520001976
2/4/1953,-6.589997865,-13.33999771
2/5/1953,-10.88999777,-17.75999762
2/6/1953,-13.50999771,-9.239997806
2/7/1953,-12.48999773,-5.559997888
2/8/1953,-14.38999769,2.59000193
2/9/1953,-4.869997904,5.220001871
2/10/1953,-2.439997958,-8.259997828
2/11/1953,2.620001929,-4.439997913
2/12/1953,6.16000185,3.170001917
2/13/1953,2.57000193,5.850001857
2/14/1953,-1.859997971,8.420001799
2/15/1953,-2.739997951,2.520001931
2/16/1953,-6.509997867,0.170001984
2/17/1953,-4.009997923,-8.459997823
2/18/1953,2.950001922,-1.659997975
2/19/1953,0.720001971,-5.619997887
2/20/1953,-5.359997893,4.020001898
2/21/1953,5.050001875,-3.23999794
2/22/1953,5.990001854,-7.989997834
2/23/1953,3.820001902,-0.969997991
2/24/1953,5.220001871,0.100001985
2/25/1953,-0.789997995,11.84000172
2/26/1953,4.700001882,2.390001934
2/27/1953,7.620001817,2.55000193
2/28/1953,8.070001807,6.770001836
3/1/1953,-0.449998002,3.320001913
3/2/1953,-7.089997854,-0.659997998
3/3/1953,-1.709997974,-6.969997857
3/4/1953,-1.289997984,-6.139997875
3/5/1953,-2.919997947,-3.489997935
3/6/1953,-9.239997806,-0.669997998
3/7/1953,-7.609997842,1.890001945
3/8/1953,7.350001823,-5.959997879
3/9/1953,-2.189997964,-6.459997868
3/10/1953,-2.849997949,-3.139997942
3/11/1953,3.270001914,-5.519997889
3/12/1953,-0.139998009,-0.569998
3/13/1953,7.170001827,-1.639997976
3/14/1953,-0.169998009,12.47000171
3/15/1953,-2.80999795,13.92000168
3/16/1953,-3.959997924,8.870001789
3/17/1953,-7.639997842,7.220001826
3/18/1953,-5.90999788,2.450001933
3/19/1953,-3.469997935,-10.08999779
3/20/1953,-5.509997889,-2.289997961
3/21/1953,-3.439997936,0.750001971
3/22/1953,-0.459998002,2.14000194
3/23/1953,11.02000174,-9.389997803
3/24/1953,3.320001913,-6.339997871
3/25/1953,-5.739997884,-0.139998009
3/26/1953,-7.459997846,5.640001861
3/27/1953,-4.039997922,2.970001921
3/28/1953,-7.839997837,0.700001972
3/29/1953,-5.93999788,3.340001913
3/30/1953,-2.549997956,0.540001975
3/31/1953,10.44000175,-8.319997827
4/1/1953,6.220001848,-4.889997903
4/2/1953,-1.119997988,-0.939997992
4/3/1953,-6.639997864,4.290001892
4/4/1953,-7.219997851,4.450001888
4/5/1953,3.720001904,3.320001913
4/6/1953,7.340001823,-1.759997973
4/7/1953,7.170001827,-9.93999779
4/8/1953,7.540001819,-11.38999776
4/9/1953,5.620001862,-6.939997857
4/10/1953,4.170001894,-5.859997882
4/11/1953,2.650001928,-2.239997962
4/12/1953,3.00000192,-7.689997841
4/13/1953,0.580001974,-2.019997967
4/14/1953,-2.689997952,-1.43999798
4/15/1953,0.34000198,-4.489997912
4/16/1953,3.220001915,-3.289997939
4/17/1953,-2.869997948,1.020001965
4/18/1953,0.870001968,-2.639997954
4/19/1953,-5.419997891,-6.089997876
4/20/1953,-6.039997878,2.790001925
4/21/1953,-4.809997905,7.250001825
4/22/1953,-2.769997951,5.370001867
4/23/1953,-2.33999796,3.390001912
4/24/1953,-2.989997946,-1.269997984
4/25/1953,-8.189997829,-1.219997985
4/26/1953,-9.689997796,3.220001915
4/27/1953,-11.15999776,3.47000191
4/28/1953,-9.689997796,6.59000184
4/29/1953,-4.56999791,2.800001925
4/30/1953,-0.919997992,-2.759997951
5/1/1953,-2.569997955,-1.399997981
5/2/1953,0.550001975,-2.639997954
5/3/1953,5.870001856,-4.15999792
5/4/1953,7.92000181,-6.569997866
5/5/1953,3.790001903,3.9200019
5/6/1953,2.070001941,0.080001986
5/7/1953,1.040001964,1.020001965
5/8/1953,-3.139997942,-0.069998011
5/9/1953,-1.089997988,2.700001927
5/10/1953,-0.549998,-1.43999798
5/11/1953,-4.459997913,1.200001961
5/12/1953,-3.889997926,4.990001876
5/13/1953,-2.689997952,1.650001951
5/14/1953,-3.589997932,-1.059997989
5/15/1953,-3.22999794,-3.989997923
5/16/1953,-4.739997907,-4.069997922
5/17/1953,-1.389997981,-5.589997888
5/18/1953,1.620001951,-8.139997831
5/19/1953,-2.239997962,0.220001983
5/20/1953,-0.609997999,0.520001976
5/21/1953,-1.169997986,-4.009997923
5/22/1953,1.570001952,-0.399998004
5/23/1953,5.790001858,-2.289997961
5/24/1953,5.600001862,1.22000196
5/25/1953,3.790001903,-3.759997929
5/26/1953,3.02000192,-3.889997926
5/27/1953,2.740001926,1.070001964
5/28/1953,5.72000186,-2.839997949
5/29/1953,6.220001848,-5.059997899
5/30/1953,9.900001766,-6.259997873
5/31/1953,9.420001777,0.150001984
6/1/1953,6.250001848,-2.519997956
6/2/1953,3.170001917,-4.409997914
6/3/1953,1.770001948,-3.089997943
6/4/1953,-0.619997999,-1.959997969
6/5/1953,3.300001914,-1.189997986
6/6/1953,0.370001979,0.070001986
6/7/1953,1.650001951,-0.039998012
6/8/1953,1.590001952,-3.519997934
6/9/1953,1.820001947,-7.039997855
6/10/1953,1.050001964,0.500001976
6/11/1953,2.690001927,5.100001873
6/12/1953,3.750001904,-6.669997863
6/13/1953,3.120001918,-6.509997867
6/14/1953,4.620001884,-3.759997929
6/15/1953,-3.469997935,-0.339998005
6/16/1953,-0.039998012,8.440001799
6/17/1953,4.670001883,5.850001857
6/18/1953,1.990001943,7.92000181
6/19/1953,-2.259997962,5.24000187
6/20/1953,-1.959997969,2.440001933
6/21/1953,-1.46999798,1.320001958
6/22/1953,0.970001966,1.170001961
6/23/1953,2.59000193,0.920001967
6/24/1953,0.450001977,0.670001972
6/25/1953,-4.189997919,-0.619997999
6/26/1953,-5.739997884,2.100001941
6/27/1953,-5.91999788,0.870001968
6/28/1953,-7.309997849,-0.519998001
6/29/1953,-6.469997868,1.090001963
6/30/1953,-4.409997914,3.150001917
7/1/1953,-3.789997928,0.150001984
7/2/1953,-0.99999799,-0.769997995
7/3/1953,-1.45999798,-3.839997927
7/4/1953,-2.209997963,-4.059997922
7/5/1953,-2.109997965,-1.619997976
7/6/1953,-1.659997975,-0.789997995
7/7/1953,0.440001978,0.870001968
7/8/1953,0.170001984,1.620001951
7/9/1953,-1.139997987,-1.169997986
7/10/1953,-0.339998005,-2.419997958
7/11/1953,-3.189997941,-1.189997986
7/12/1953,-5.459997891,-0.009998012
7/13/1953,-5.819997882,-1.039997989
7/14/1953,-5.609997887,0.020001987
7/15/1953,-5.48999789,3.820001902
7/16/1953,-1.869997971,4.940001877
7/17/1953,-0.199998008,3.940001899
7/18/1953,0.470001977,3.9200019
7/19/1953,0.840001969,3.720001904
7/20/1953,2.440001933,5.190001871
7/21/1953,2.690001927,4.770001881
7/22/1953,7.270001825,-0.809997994
7/23/1953,5.000001876,-3.639997931
7/24/1953,6.040001852,-6.38999787
7/25/1953,3.990001898,-4.839997904
7/26/1953,0.500001976,-1.089997988
7/27/1953,-0.339998005,-0.509998001
7/28/1953,2.040001942,-1.90999797
7/29/1953,1.020001965,-2.389997959
7/30/1953,1.22000196,-1.959997969
7/31/1953,0.940001966,-0.069998011
8/1/1953,3.370001912,-4.639997909
8/2/1953,8.3700018,-1.249997985
8/3/1953,-0.219998008,6.700001838
8/4/1953,6.250001848,-0.789997995
8/5/1953,2.340001935,-3.439997936
8/6/1953,-3.739997929,4.120001895
8/7/1953,0.250001982,3.9200019
8/8/1953,0.520001976,1.720001949
8/9/1953,-0.019998012,4.090001896
8/10/1953,4.220001893,3.610001907
8/11/1953,7.150001828,3.590001907
8/12/1953,1.820001947,6.570001841
8/13/1953,-4.689997908,6.970001832
8/14/1953,-3.289997939,6.15000185
8/15/1953,-4.789997905,1.090001963
8/16/1953,2.12000194,0.050001986
8/17/1953,4.720001882,2.55000193
8/18/1953,1.020001965,4.740001881
8/19/1953,-0.169998009,1.520001953
8/20/1953,1.200001961,3.690001905
8/21/1953,1.020001965,5.960001854
8/22/1953,6.250001848,5.390001867
8/23/1953,5.920001855,7.570001818
8/24/1953,2.620001929,6.620001839
8/25/1953,4.170001894,4.79000188
8/26/1953,6.290001847,5.370001867
8/27/1953,6.520001842,5.220001871
8/28/1953,6.940001832,6.970001832
8/29/1953,2.55000193,10.40000175
8/30/1953,4.940001877,7.900001811
8/31/1953,-3.919997925,6.640001839
9/1/1953,0.720001971,0.920001967
9/2/1953,-5.93999788,0.390001979
9/3/1953,-1.589997977,4.170001894
9/4/1953,-2.069997966,9.170001782
9/5/1953,-8.15999783,5.870001856
9/6/1953,-9.889997791,5.820001857
9/7/1953,-7.089997854,5.340001868
9/8/1953,5.450001866,-2.019997967
9/9/1953,3.990001898,-4.709997907
9/10/1953,2.640001928,-5.739997884
9/11/1953,-1.039997989,-1.839997971
9/12/1953,-4.819997905,3.490001909
9/13/1953,-0.619997999,5.300001869
9/14/1953,5.050001875,-1.43999798
9/15/1953,11.64000173,-5.189997897
9/16/1953,5.340001868,7.350001823
9/17/1953,1.420001956,10.87000174
9/18/1953,0.620001974,11.55000173
9/19/1953,-2.439997958,7.070001829
9/20/1953,1.22000196,3.640001906
9/21/1953,10.25000176,9.120001784
9/22/1953,8.82000179,6.770001836
9/23/1953,0.640001973,10.67000175
9/24/1953,6.270001847,6.620001839
9/25/1953,-5.409997892,9.020001786
9/26/1953,-5.93999788,9.040001785
9/27/1953,-9.93999779,8.270001803
9/28/1953,-9.239997806,1.770001948
9/29/1953,-5.739997884,-1.409997981
9/30/1953,2.690001927,-3.469997935
10/1/1953,1.470001955,-5.159997897
10/2/1953,-3.039997945,-5.689997885
10/3/1953,-10.60999778,-5.349997893
10/4/1953,-10.83999777,-0.269998007
10/5/1953,-5.90999788,6.420001844
10/6/1953,-9.669997796,5.440001866
10/7/1953,-3.139997942,5.190001871
10/8/1953,-4.939997902,8.170001805
10/9/1953,0.34000198,5.800001858
10/10/1953,-7.219997851,0.550001975
10/11/1953,-1.419997981,5.810001858
10/12/1953,5.050001875,2.270001937
10/13/1953,-3.25999794,7.820001813
10/14/1953,-10.20999778,6.870001834
10/15/1953,-0.459998002,-3.089997943
10/16/1953,-8.15999783,-2.109997965
10/17/1953,-7.519997844,5.370001867
10/18/1953,-7.189997852,1.67000195
10/19/1953,-4.839997904,1.150001962
10/20/1953,-7.239997851,-0.389998004
10/21/1953,-9.689997796,0.990001965
10/22/1953,-8.389997825,3.790001903
10/23/1953,-1.709997974,3.290001914
10/24/1953,-3.439997936,0.580001974
10/25/1953,-9.139997808,-0.98999799
10/26/1953,-5.109997898,2.870001923
10/27/1953,-0.809997994,-0.969997991
10/28/1953,-5.109997898,-9.739997795
10/29/1953,-11.23999776,-7.039997855
